Time,Concentration_Mean,Concentration_SEM,Mind_Wandering_Mean,Mind_Wandering_SEM,Difference_Mean,Difference_SEM,t_value,p_value
-90.0,,,,,,,,
-89.96870653685674,,,,,,,,
-89.93741307371349,,,,,,,,
-89.90611961057023,,,,,,,,
-89.87482614742699,,,,,,,,
-89.84353268428373,,,,,,,,
-89.81223922114047,,,,,,,,
-89.78094575799722,,,,,,,,
-89.74965229485396,,,,,,,,
-89.7183588317107,,,,,,,,
-89.68706536856746,,,,,,,,
-89.6557719054242,,,,,,,,
-89.62447844228095,,,,,,,,
-89.59318497913769,,,,,,,,
-89.56189151599443,,,,,,,,
-89.53059805285118,,,,,,,,
-89.49930458970793,,,,,,,,
-89.46801112656468,,,,,,,,
-89.43671766342142,,,,,,,,
-89.40542420027816,,,,,,,,
-89.3741307371349,,,,,,,,
-89.34283727399165,,,,,,,,
-89.3115438108484,,,,,,,,
-89.28025034770515,,,,,,,,
-89.24895688456189,,,,,,,,
-89.21766342141864,,,,,,,,
-89.18636995827538,,,,,,,,
-89.15507649513212,,,,,,,,
-89.12378303198888,,,,,,,,
-89.09248956884562,,,,,,,,
-89.06119610570236,,,,,,,,
-89.02990264255911,,,,,,,,
-88.99860917941585,,,,,,,,
-88.9673157162726,,,,,,,,
-88.93602225312935,,,,,,,,
-88.9047287899861,,,,,,,,
-88.87343532684284,,,,,,,,
-88.84214186369958,,,,,,,,
-88.81084840055632,,,,,,,,
-88.77955493741307,,,,,,,,
-88.74826147426982,,,,,,,,
-88.71696801112657,,,,,,,,
-88.68567454798331,,,,,,,,
-88.65438108484005,,,,,,,,
-88.6230876216968,,,,,,,,
-88.59179415855354,,,,,,,,
-88.5605006954103,,,,,,,,
-88.52920723226704,,,,,,,,
-88.49791376912378,,,,,,,,
-88.46662030598053,,,,,,,,
-88.43532684283727,,,,,,,,
-88.40403337969401,,,,,,,,
-88.37273991655077,,,,,,,,
-88.34144645340751,,,,,,,,
-88.31015299026426,,,,,,,,
-88.278859527121,,,,,,,,
-88.24756606397774,,,,,,,,
-88.21627260083449,,,,,,,,
-88.18497913769124,,,,,,,,
-88.15368567454799,,,,,,,,
-88.12239221140473,,,,,,,,
-88.09109874826147,,,,,,,,
-88.05980528511822,,,,,,,,
-88.02851182197496,,,,,,,,
-87.99721835883172,,,,,,,,
-87.96592489568846,,,,,,,,
-87.9346314325452,,,,,,,,
-87.90333796940195,,,,,,,,
-87.87204450625869,,,,,,,,
-87.84075104311543,,,,,,,,
-87.80945757997219,,,,,,,,
-87.77816411682893,,,,,,,,
-87.74687065368568,,,,,,,,
-87.71557719054242,,,,,,,,
-87.68428372739916,,,,,,,,
-87.6529902642559,,,,,,,,
-87.62169680111266,,,,,,,,
-87.5904033379694,,,,,,,,
-87.55910987482615,,,,,,,,
-87.52781641168289,,,,,,,,
-87.49652294853963,,,,,,,,
-87.46522948539638,,,,,,,,
-87.43393602225314,,,,,,,,
-87.40264255910988,,,,,,,,
-87.37134909596662,,,,,,,,
-87.34005563282336,,,,,,,,
-87.30876216968011,,,,,,,,
-87.27746870653685,,,,,,,,
-87.24617524339361,,,,,,,,
-87.21488178025035,,,,,,,,
-87.1835883171071,,,,,,,,
-87.15229485396384,,,,,,,,
-87.12100139082058,,,,,,,,
-87.08970792767732,,,,,,,,
-87.05841446453408,,,,,,,,
-87.02712100139082,,,,,,,,
-86.99582753824757,,,,,,,,
-86.96453407510431,,,,,,,,
-86.93324061196105,,,,,,,,
-86.9019471488178,,,,,,,,
-86.87065368567455,,,,,,,,
-86.8393602225313,,,,,,,,
-86.80806675938804,,,,,,,,
-86.77677329624478,,,,,,,,
-86.74547983310153,,,,,,,,
-86.71418636995827,,,,,,,,
-86.68289290681503,,,,,,,,
-86.65159944367177,,,,,,,,
-86.62030598052851,,,,,,,,
-86.58901251738526,,,,,,,,
-86.557719054242,,,,,,,,
-86.52642559109874,,,,,,,,
-86.4951321279555,,,,,,,,
-86.46383866481224,,,,,,,,
-86.43254520166899,,,,,,,,
-86.40125173852573,,,,,,,,
-86.36995827538247,,,,,,,,
-86.33866481223922,,,,,,,,
-86.30737134909597,,,,,,,,
-86.27607788595272,,,,,,,,
-86.24478442280946,,,,,,,,
-86.2134909596662,,,,,,,,
-86.18219749652295,,,-0.008562458934199943,0.006350269203386744,,,,
-86.15090403337969,,,,,,,,
-86.11961057023645,,,,,,,,
-86.08831710709319,,,,,,,,
-86.05702364394993,,,,,,,,
-86.02573018080668,,,,,,,,
-85.99443671766342,,,,,,,,
-85.96314325452016,,,,,,,,
-85.93184979137692,,,,,,,,
-85.90055632823366,,,,,,,,
-85.8692628650904,,,,,,,,
-85.83796940194715,,,,,,,,
-85.80667593880389,,,,,,,,
-85.77538247566063,,,,,,,,
-85.74408901251738,,,,,,,,
-85.71279554937414,,,,,,,,
-85.68150208623088,,,,,,,,
-85.65020862308762,,,,,,,,
-85.61891515994436,,,,,,,,
-85.58762169680111,,,,,,,,
-85.55632823365787,,,,,,,,
-85.52503477051461,,,,,,,,
-85.49374130737135,,,,,,,,
-85.4624478442281,,,,,,,,
-85.43115438108484,,,,,,,,
-85.39986091794158,,,,,,,,
-85.36856745479832,,,,,,,,
-85.33727399165508,,,,,,,,
-85.30598052851182,,,,,,,,
-85.27468706536857,,,,,,,,
-85.24339360222531,,,,,,,,
-85.21210013908205,,,,,,,,
-85.18080667593881,,,,,,,,
-85.14951321279555,,,,,,,,
-85.1182197496523,,,,,,,,
-85.08692628650904,,,,,,,,
-85.05563282336578,,,,,,,,
-85.02433936022253,,,,,,,,
-84.99304589707927,,,,,,,,
-84.96175243393603,,,,,,,,
-84.93045897079277,,,,,,,,
-84.89916550764951,,,,,,,,
-84.86787204450626,,,,,,,,
-84.836578581363,,,,,,,,
-84.80528511821976,,,,,,,,
-84.7739916550765,,,,,,,,
-84.74269819193324,,,,,,,,
-84.71140472878999,,,,,,,,
-84.68011126564673,,,,,,,,
-84.64881780250347,,,,,,,,
-84.61752433936022,,,,,,,,
-84.58623087621697,,,,,,,,
-84.55493741307372,,,,,,,,
-84.52364394993046,,,,,,,,
-84.4923504867872,,,,,,,,
-84.46105702364395,,,,,,,,
-84.42976356050069,,,,,,,,
-84.39847009735745,,,,,,,,
-84.36717663421419,,,,,,,,
-84.33588317107093,,,,,,,,
-84.30458970792768,,,,,,,,
-84.27329624478442,,,,,,,,
-84.24200278164116,,,,,,,,
-84.21070931849792,,,,,,,,
-84.17941585535466,,,,,,,,
