Time,Concentration_Mean,Concentration_SEM,Mind_Wandering_Mean,Mind_Wandering_SEM,Difference_Mean,Difference_SEM,t_value,p_value
-90.0,-0.0582451628414992,0.003367975398745208,-0.047777261190816996,0.0034509471096707735,-0.010467901650682204,0.004822063276264426,-2.17513047968096,0.050330696764973384
-89.96870653685674,-0.02989529893292634,0.002758957705388603,-0.020649017051687646,0.0036766065993035432,-0.009246281881238695,0.00459666005988756,-1.9441700939288664,0.075692572450922
-89.93741307371349,-0.014146031535455164,0.0023627074608628595,-0.005938326607969035,0.004004818220735467,-0.00820770492748613,0.00464983392464202,-1.7110494430923688,0.11277344714107049
-89.90611961057023,-0.0064294610353159126,0.002103642133698661,0.0009741706440523442,0.004177942001004779,-0.007403631679368257,0.004677660696377204,-1.5281749233312836,0.15238999588904498
-89.87482614742699,-0.003315623778545926,0.0019876949251843726,0.003367906351916572,0.004115259263792246,-0.0066835301304624985,0.004570152067911046,-1.3994381623060748,0.1869972905966324
-89.84353268428373,-0.0023430241808264137,0.001972370719236194,0.003365737494758078,0.003877707787048916,-0.005708761675584492,0.004350501572903991,-1.2671506265461685,0.22914125306913846
-89.81223922114047,-0.002008180495731405,0.0019465946233567044,0.0023359728480496864,0.0036188534540199852,-0.004344153343781092,0.004109176432006006,-1.0793436970829793,0.30165161382091976
-89.78094575799722,-0.0017231754135590576,0.0018979896283407144,0.0011626152696757612,0.003440419966871721,-0.0028857906832348186,0.003929230736128706,-0.817747911137279,0.42943959255136255
-89.74965229485396,-0.0014923137691126933,0.0019162513465286945,0.00021543178970451663,0.00335391763521479,-0.00170774555881721,0.003862742901990476,-0.5171175682778463,0.6144723041203672
-89.7183588317107,-0.0014215233408621333,0.0020551755794378655,-0.0006861267876921996,0.0034133890547928735,-0.0007353965531699337,0.0039843407863406404,-0.20967851455903497,0.8374362286743813
-89.68706536856746,-0.001397510837390696,0.002253069340058693,-0.0017716703803875072,0.0036467653483051245,0.00037415954299681114,0.0042866325894239535,0.09341772170940625,0.9271133169703543
-89.6557719054242,-0.0011367357647033565,0.0022918962953004844,-0.0028871636723293253,0.003944743671623861,0.0017504279076259689,0.004562213417106721,0.3954847550513442,0.6994258024798549
-89.62447844228095,-0.0005296363877407346,0.0020759993215792136,-0.0035562935628249076,0.004070261716354534,0.003026657175084173,0.0045691140960604955,0.66476644513149,0.5187712886201803
-89.59318497913769,0.0001493064822987132,0.00185131693390192,-0.0033506035140379773,0.0038597393015261244,0.0034999099963366905,0.0042807665044355524,0.7829614301728304,0.4488262572835259
-89.56189151599443,0.00048288945796891785,0.0018657147739460464,-0.0022513949501118016,0.0034593073972075342,0.0027342844080807194,0.0039303561271334326,0.6230930837915191,0.5448838664953233
-89.53059805285118,0.00018771395423520395,0.002033470427533591,-0.0006667205435413188,0.0030280928896444983,0.0008544344977765227,0.0036475126494597953,0.19765725220307656,0.8466218567114312
-89.49930458970793,-0.0006085164978458931,0.002218349339857072,0.0008294312857385149,0.0025175837289625096,-0.001437947783584408,0.003355488284286071,-0.35073549592559095,0.7318669669943221
-89.46801112656468,-0.0012756493497498007,0.0023053979057033242,0.0019898144213486057,0.0020763906492183345,-0.003265463771098406,0.0031026210905914066,-0.8793675353727394,0.39647013343207194
-89.43671766342142,-0.0013331580411998628,0.0023486901979527276,0.0030954907527497503,0.002042825957309723,-0.004428648793949613,0.0031127935263710648,-1.2682690537474959,0.22875513984501192
-89.40542420027816,-0.000956638001191264,0.002488113193180619,0.004155513164152238,0.002306802248041367,-0.0051121511653435025,0.003392940299157673,-1.4660469835997163,0.16834414456617078
-89.3741307371349,-0.0005031010444456709,0.002645867341375193,0.0047929502915388675,0.002553981008903244,-0.005296051335984538,0.0036774220565491613,-1.5217860858324954,0.1539686137275379
-89.34283727399165,-1.2373659556749912e-05,0.0027029405000992632,0.0048386455487929424,0.002622524559622654,-0.004851019208349692,0.003766101752860755,-1.4435929682964195,0.17444877404634096
-89.3115438108484,0.0006105157334870044,0.0026609355103489733,0.004311563791807423,0.0025191084547480304,-0.003701048058320418,0.003664216859987842,-1.1701395559833765,0.2646600069078511
-89.28025034770515,0.001241259232956746,0.0026017837633563854,0.0032724414737996996,0.0024640832497105952,-0.0020311822408429535,0.0035834320159268047,-0.6571861149015149,0.5234663554956294
-89.24895688456189,0.0016054050515953576,0.002548632864032003,0.001986223601438496,0.0025990174793991887,-0.00038081854984313825,0.0036401128188349443,-0.12239340928765695,0.9046133207667038
-89.21766342141864,0.0015688949356531836,0.002483358386014045,0.0007498043149742664,0.002838636216899754,0.0008190906206789172,0.0037715944168589008,0.26610224220704326,0.7946774639448034
-89.18636995827538,0.0012651774284775398,0.0023495064476956886,-0.0004787441234451902,0.0032176338803116987,0.00174392155192273,0.003984137087939286,0.5382117259029775,0.60027163328715
-89.15507649513212,0.0009479756666609216,0.0021351724652525932,-0.001916480637746583,0.003639275690273772,0.0028644563044075044,0.004219394388557495,0.7730047361853664,0.45447704712389336
-89.12378303198888,0.0008311319595508074,0.002022202827371166,-0.0034650168826248174,0.003863909867823643,0.004296148842175625,0.004361089742448882,1.0293241976059888,0.3236284900302786
-89.09248956884562,0.0010313936930944148,0.002089925419776051,-0.004439841500803842,0.0037951579054144296,0.0054712351938982565,0.004332552571782106,1.2625397141659969,0.23073860125370402
-89.06119610570236,0.0015029228526425248,0.00214318520321301,-0.0041329269994632494,0.0035115330819255144,0.005635849852105774,0.004113892001587851,1.3472107604949652,0.20280145224744034
-89.02990264255911,0.002024335685501522,0.002108795013936706,-0.0025891812660541235,0.003171316914242918,0.004613516951555645,0.0038084468463361193,1.1741468256085847,0.2631120892726569
-88.99860917941585,0.0024374790654061655,0.002033295883584663,-0.0005634474558812526,0.002925442856872642,0.003000926521287418,0.0035626546365076566,0.8159817768181267,0.4304104717387054
-88.9673157162726,0.0026789998921406704,0.002001241901158844,0.0012823326227511763,0.002814548379702597,0.001396667269389494,0.0034534984767103025,0.4009891933723135,0.6954762147075082
-88.93602225312935,0.002740868192305736,0.002038096136673785,0.003043757104037714,0.002754278045175723,-0.00030288891173197796,0.003426351326478592,-0.08802572303483303,0.9313081663633443
-88.9047287899861,0.0027132195322844745,0.0020253084475895,0.0050946027029021845,0.0028829981274347723,-0.00238138317061771,0.0035232871740279413,-0.655097047864698,0.5247645873198994
-88.87343532684284,0.002564244971662948,0.0019313681823694136,0.007288472505163551,0.0033064394363552037,-0.004724227533500602,0.0038291937535405345,-1.2356355635844933,0.24023754637191813
-88.84214186369958,0.002212357020124333,0.00192473162104686,0.0089948378300051,0.003651881144892255,-0.006782480809880767,0.004128053743530629,-1.8186417731366809,0.09399562151614282
-88.81084840055632,0.0018467279846318052,0.001972978117872067,0.009698168225525867,0.0036625977498664433,-0.007851440240894063,0.004160200107077632,-2.388042766510717,0.03425723239174569
-88.77955493741307,0.001554354823072532,0.0019894158603919855,0.009352741162773971,0.003443560539317414,-0.007798386339701439,0.003976918990062939,-2.7680811135163377,0.0170223309499194
-88.74826147426982,0.0010782206497510567,0.0020308189397960186,0.008387925236095052,0.0032154817207396993,-0.007309704586343996,0.0038030971934260847,-2.658138160021169,0.020863055415734407
-88.71696801112657,0.00022629070511775236,0.0021103962551993994,0.007455550803550307,0.003172892711377927,-0.007229260098432555,0.003810645681754579,-2.417099380503697,0.03248904699400497
-88.68567454798331,-0.0008260707157003312,0.002185911747687795,0.007030832904727085,0.003286247893982954,-0.007856903620427416,0.003946851325979598,-2.437183034829884,0.03131869339954572
-88.65438108484005,-0.0015895233123183947,0.0021336615099166734,0.006997693816106368,0.003333747618345643,-0.008587217128424763,0.003958078400148884,-2.691954240658866,0.019598883577983787
-88.6230876216968,-0.0016793540978061782,0.0019366021764888998,0.00677373112050561,0.0032668846964811044,-0.008453085218311788,0.0037977577081857107,-2.934068897359769,0.012509061033496966
-88.59179415855354,-0.0012765704364025277,0.0018446825994891246,0.0060461236210792215,0.0031972088984737403,-0.00732269405748175,0.0036912055799342334,-2.7869297317605373,0.01643785288894883
-88.5605006954103,-0.000859743217011006,0.0019419849953382737,0.00519145433150412,0.003195366888956045,-0.006051197548515126,0.003739207840860899,-2.330951802202252,0.03800472664406118
-88.52920723226704,-0.0005972877484286777,0.0020899484508989734,0.004664778740773796,0.003194958132626261,-0.005262066489202474,0.0038178059139576106,-1.9687743854419308,0.0725128839919099
-88.49791376912378,-0.00028034019644280193,0.0022741071186848237,0.004534334205484248,0.00309290157739536,-0.0048146744019270495,0.0038389586289393246,-1.6150546326577317,0.13226896162962887
-88.46662030598053,0.00022907056584637716,0.002529801794716857,0.004734461257327332,0.0028528923103947885,-0.004505390691480955,0.0038129898577444897,-1.3009022702965563,0.21771790802673655
-88.43532684283727,0.0007729595343869347,0.002768226389728823,0.005176637626128287,0.0024887542522245235,-0.004403678091741352,0.0037224958123222543,-1.1780104588831808,0.2616263410251863
-88.40403337969401,0.0012085912171080058,0.0028532612672159657,0.005679676981475503,0.0020433573654485447,-0.004471085764367498,0.003509474203057728,-1.2198835821288607,0.24594186462370632
-88.37273991655077,0.0015630519242798633,0.002739110018367318,0.006024372083595396,0.0016393886936617356,-0.0044613201593155325,0.003192227902519828,-1.3153143917165175,0.21298277628862589
-88.34144645340751,0.001810492794272823,0.0025037031623531773,0.006199100442192412,0.0015253844362890625,-0.004388607647919589,0.002931778846306488,-1.393349311813538,0.18878543051258256
-88.31015299026426,0.0019950837395051814,0.0022317322465243445,0.0064079669733514005,0.0017387299215755837,-0.0044128832338462196,0.00282910066281828,-1.4143112255471793,0.182688743777895
-88.278859527121,0.002197784222779638,0.002061516689257823,0.006765518564612074,0.001996309792011567,-0.004567734341832436,0.0028696870640837827,-1.369260212671603,0.19599967200244398
-88.24756606397774,0.002399955345165221,0.002025978659370181,0.007129874669511985,0.002112782299542337,-0.004729919324346764,0.00292718953494351,-1.3771011113982656,0.19362681081232275
-88.21627260083449,0.0024735850069103056,0.002082301715000871,0.007122767192009657,0.0021220647862186747,-0.004649182185099351,0.002973069018574052,-1.4563331298382751,0.17096254615991602
-88.18497913769124,0.0022032240195026817,0.0022039443521125386,0.006254204967724903,0.0020954300759889162,-0.004050980948222221,0.003041084989040535,-1.4703232558795143,0.16720226809562322
-88.15368567454799,0.001421549119663389,0.0023471772185545852,0.004228647863191,0.00206732199435813,-0.002807098743527611,0.003127788535636403,-1.1042697797730918,0.2911268936047662
-88.12239221140473,0.00017740531264393112,0.0024194698970834844,0.0013927902944796762,0.002085790335246003,-0.001215384981835745,0.003194425755202146,-0.43676053149825156,0.6700405853763732
-88.09109874826147,-0.0012778178203223603,0.0023534785615580574,-0.0012097002993479997,0.0021922663274370224,-6.811752097436057e-05,0.003216347771949979,-0.02099860653121197,0.9835918904287961
-88.05980528511822,-0.002596395103415385,0.00217829496127019,-0.0026227989224977214,0.0023452721016962086,2.6403819082336608e-05,0.0032008233580267517,0.007265023505920413,0.9943227825192126
-88.02851182197496,-0.0033543053078729924,0.001985896892172355,-0.0027859469555381947,0.00250506734683095,-0.0005683583523347978,0.0031967403520615297,-0.14556837570269332,0.8866787155275532
-87.99721835883172,-0.0032862103690701064,0.0018731191008703567,-0.00233725956163795,0.002669870138438725,-0.0009489508074321563,0.0032614079355658943,-0.2304603320606513,0.8216161646401587
-87.96592489568846,-0.002572874858893012,0.001909599247614509,-0.001871735744788001,0.002841403781563916,-0.000701139114105011,0.0034234696926328445,-0.16073874032146135,0.8749734351414209
-87.9346314325452,-0.0016806480120369813,0.002001119816806539,-0.001707426804784356,0.003056897498182569,2.6778792747374778e-05,0.0036536424066417176,0.005739443709502911,0.9955149234066705
-87.90333796940195,-0.001034344837638428,0.0020083811059330593,-0.001974650123343757,0.003309401859835849,0.0009403052857053292,0.0038711413480463194,0.1917933781070156,0.8511111789541925
-87.87204450625869,-0.000838313745536237,0.0019548371311832145,-0.0026946999531751174,0.0034838454591106603,0.0018563862076388805,0.003994817566850655,0.3753852875362258,0.7139251231361595
-87.84075104311543,-0.0010017946850491158,0.0018960206335657931,-0.0038061194013785087,0.003476859943292469,0.002804324716329393,0.003960233491623813,0.5913232611380034,0.5652767273849499
-87.80945757997219,-0.001355760056744718,0.0017872021662959754,-0.00508451458854217,0.003308246413830243,0.003728754531797452,0.0037601311038092397,0.8684748016189138,0.40216995339493766
-87.77816411682893,-0.0018685348946305305,0.0016071882633857616,-0.006193673475311429,0.003081577471694429,0.004325138580680898,0.0034755105852262297,1.1752441814061807,0.26268943762085567
-87.74687065368568,-0.002576089594601772,0.0015213165268684178,-0.006734832193156201,0.002914341495904217,0.004158742598554428,0.0032875203922823376,1.2777913396560816,0.2254889124381858
-87.71557719054242,-0.0034119994231842973,0.00180095607150218,-0.006267797867510796,0.0028076069124619665,0.002855798444326499,0.0033355808109510375,0.8625181714769226,0.4053102298192943
-87.68428372739916,-0.004118071440818308,0.002296448621863079,-0.004771802418988346,0.0027213756472722686,0.000653730978170038,0.0035608372170633402,0.1797755545803573,0.8603287779588417
-87.6529902642559,-0.004513894556406527,0.002661416304099274,-0.002869330583726377,0.0026080770256209957,-0.00164456397268015,0.0037262853507611976,-0.42643836877176283,0.6773383157524331
-87.62169680111266,-0.00475977245670525,0.002832815147665016,-0.0012461207220876454,0.0024043009114903314,-0.003513651734617604,0.0037155759356839423,-0.9208377072188967,0.3752765249706148
-87.5904033379694,-0.0050696159768395714,0.002966424101029342,-6.446252376967121e-05,0.002184225695417578,-0.0050051534530699,0.003683817834216309,-1.398803175888531,0.18718310857685982
-87.55910987482615,-0.005255001235167919,0.0030305135601108144,0.0008538043445124652,0.002106504515684883,-0.006108805579680384,0.0036907145260255945,-1.8679574079815324,0.08637170109550757
-87.52781641168289,-0.004859378650446251,0.002751709554548983,0.0014584349872243528,0.002177262282821798,-0.006317813637670604,0.0035088996168021885,-2.142878032700703,0.05331664804839761
-87.49652294853963,-0.003932312759748103,0.0021222289742356543,0.0013953466092913051,0.002345857806989118,-0.005327659369039409,0.003163369195920247,-1.9550754247578186,0.07426772188230636
-87.46522948539638,-0.0030329385771504865,0.0014962764730247719,0.0004419508727021724,0.0025743983541991833,-0.0034748894498526587,0.002977645071164613,-1.2312169906210086,0.24182695169449187
-87.43393602225314,-0.00228909815923331,0.0012275041140749694,-0.0011582741341789006,0.0028009759510692063,-0.0011308240250544094,0.0030581420222970386,-0.35324056895940054,0.7300358047785034
-87.40264255910988,-0.001353828139183356,0.0013145600085368847,-0.0026976657873825083,0.003016750851584797,0.0013438376481991522,0.0032907223700248695,0.3658471024757379,0.7208472308629289
-87.37134909596662,-0.00018457151854317332,0.001460645689290458,-0.003344726920110528,0.0032165422465043744,0.0031601554015673545,0.003532651957551183,0.767616670319544,0.45755377295452915
-87.34005563282336,0.0007235365399940914,0.0015326518121057508,-0.002844242625460038,0.0034069296692072204,0.0035677791654541292,0.0037357986225271113,0.7951189729212218,0.44198773944341674
-87.30876216968011,0.0009136019369993047,0.0016318566981456907,-0.0016999470456182488,0.0035734205404548192,0.0026135489826175536,0.003928395428444973,0.5365129823399021,0.6014090157251557
-87.27746870653685,0.0005891568571019054,0.0018438843699240817,-0.0006478776570272507,0.0036199754230465007,0.001237034514129156,0.004062527739365113,0.23702941679374956,0.8166321075098879
-87.24617524339361,0.00041622944308435594,0.0019359107735003784,-0.00015933988611679172,0.003502474065728479,0.0005755693292011476,0.004001883944351138,0.10979396820630818,0.9143875406832915
-87.21488178025035,0.0006635153286818035,0.001823591446699094,-0.00028726260143755166,0.003261801410491387,0.0009507779301193551,0.0037369552052383096,0.19532780856126405,0.8484045916175479
-87.1835883171071,0.0009678531067460073,0.0017308594280592165,-0.00071797862437485,0.0029418397217790375,0.0016858317311208573,0.003413252892526196,0.38859912805637115,0.7043793791556685
-87.15229485396384,0.000880954046976861,0.001784771361401088,-0.0009897873863464876,0.002568308493868903,0.0018707414333233485,0.003127557726430744,0.48173543315014755,0.6386600609007493
-87.12100139082058,0.0002801256958118795,0.0019292457500971352,-0.0008543296887786598,0.002214751399142945,0.0011344553845905392,0.002937194737206488,0.31890833002370955,0.7552787251399768
-87.08970792767732,-0.0007092245352997426,0.0021108957629645056,-0.0005410751117195493,0.0020440723143075293,-0.0001681494235801933,0.002938386044790582,-0.050746275130976425,0.9603626204473534
-87.05841446453408,-0.0019668698454893357,0.0023842807204430888,-0.0005015885781323057,0.0021516837479962363,-0.0014652812673570299,0.0032116253681380314,-0.46662037639138565,0.6491290697820076
-87.02712100139082,-0.0032662274823416744,0.0026918543185413058,-0.0008035004659681313,0.002426806961609344,-0.002462727016373543,0.003624289130459248,-0.7890739083734776,0.4453795935918624
-86.99582753824757,-0.004265314949271188,0.002824403199085723,-0.0009127015348443328,0.00269817006769252,-0.0033526134144268548,0.0039060690143925417,-0.976845472590471,0.34792806858760483
-86.96453407510431,-0.004856670760988431,0.0027751812597335912,-0.00033269515526656885,0.0028789105026697293,-0.004523975605721862,0.003998719383347448,-1.1361858202990782,0.2780607271215924
-86.93324061196105,-0.005099255734007494,0.0026542510563314224,0.0007995932948068254,0.0030320581784415756,-0.005898849028814319,0.004029692974345678,-1.31116147597024,0.21433855048734304
-86.9019471488178,-0.00505864561115958,0.0025691466130701507,0.001975024282732367,0.003233704799617719,-0.007033669893891948,0.004130055816877115,-1.4321481784015981,0.17763140927013313
-86.87065368567455,-0.004984186153363339,0.0025477861877133165,0.0027912211982950626,0.003432498656460469,-0.007775407351658402,0.004274723556547917,-1.4947615103786143,0.16080195926354432
-86.8393602225313,-0.005271045419907411,0.002637871525575283,0.0030320178321340697,0.0036084205979300876,-0.00830306325204148,0.004469794782426482,-1.515303957851881,0.15558459022073565
-86.80806675938804,-0.005972377541260111,0.002943196510615258,0.0025456189423956432,0.0038877034134938426,-0.008517996483655754,0.004876129974825272,-1.4229072479446754,0.18023664598834055
-86.77677329624478,-0.006450641333785278,0.003263157144633229,0.00135385741403741,0.004221548083070051,-0.007804498747822688,0.005335697027403572,-1.2008556357706281,0.25297479746650825
-86.74547983310153,-0.005950943655597506,0.0032560372459443632,-0.00029498861919901665,0.00440656223291497,-0.005655955036398489,0.0054790117046352,-0.86427185390903,0.4043839912706668
-86.71418636995827,-0.004513329460228792,0.0030148818743829554,-0.002178590836560146,0.004377430136820674,-0.0023347386236686456,0.005315205294175263,-0.38038205540503234,0.7103093767356918
-86.68289290681503,-0.002837552242855423,0.0028906929944833844,-0.003960854211841964,0.0042273840565193194,0.001123301968986541,0.005121218795332714,0.1982523070940905,0.8461665999140171
-86.65159944367177,-0.0015566371566379984,0.002952906438181977,-0.00495549235275002,0.0040625197253202384,0.0033988551961120217,0.005022322465878968,0.6277778201834983,0.5419119558473258
-86.62030598052851,-0.00100346214574038,0.003047577736129678,-0.004912320901586951,0.0038677753521394677,0.003908858755846571,0.004924166552054355,0.7357395860161848,0.4760248595735418
-86.58901251738526,-0.0012117105809777587,0.003095932511714583,-0.004456875662001505,0.0036225737616838046,0.0032451650810237462,0.004765274260305625,0.6290028496612039,0.5411363279523269
-86.557719054242,-0.0017375655931033513,0.0031414984868654823,-0.004231992450165447,0.003345897883754723,0.002494426857062096,0.004589558300260761,0.521890531052785,0.6112445129816393
-86.52642559109874,-0.0017735481415756284,0.003106109291851752,-0.004193826224408128,0.003043930526037916,0.002420278082832499,0.00434895711409911,0.6039011932245092,0.5571536346028667
