Time,Concentration_Mean,Concentration_SEM,Mind_Wandering_Mean,Mind_Wandering_SEM,Difference_Mean,Difference_SEM,t_value,p_value
-90.0,,,,,,,,
-89.96870653685674,,,,,,,,
-89.93741307371349,,,,,,,,
-89.90611961057023,,,0.006682221693917578,0.003916716524027252,,,,
-89.87482614742699,0.0037021980504542973,0.0027792500860126367,0.001088931741490734,0.002932654100581681,0.0026132663089635634,0.004040382545534494,0.789020747904961,0.4442521538323003
-89.84353268428373,,,-0.001608113438633282,0.0028250706641694836,,,,
-89.81223922114047,,,,,,,,
-89.78094575799722,,,,,,,,
-89.74965229485396,-0.0027860091236900156,0.002634918426414483,,,,,,
-89.7183588317107,-0.0015815854437621652,0.002694201374674743,,,,,,
-89.68706536856746,-0.0014505683178700512,0.002510082371441701,,,,,,
-89.6557719054242,-0.0027090628833527984,0.002439486398431191,,,,,,
-89.62447844228095,-0.004633799753186759,0.00298347320889272,,,,,,
-89.59318497913769,-0.005548655508236361,0.003093328499643919,,,,,,
-89.56189151599443,,,,,,,,
-89.53059805285118,,,,,,,,
-89.49930458970793,,,,,,,,
-89.46801112656468,,,,,,,,
-89.43671766342142,,,,,,,,
-89.40542420027816,,,,,,,,
-89.3741307371349,,,,,,,,
-89.34283727399165,,,0.0009210981509543143,0.0028321155694614832,,,,
-89.3115438108484,,,-0.00036447226084775026,0.002731741411360509,,,,
-89.28025034770515,,,,,,,,
-89.24895688456189,0.003226227498497074,0.00286760484483848,,,,,,
-89.21766342141864,0.004533490476557924,0.0024051619697108423,,,,,,
-89.18636995827538,0.005022767417434059,0.002263340188288846,,,,,,
-89.15507649513212,0.005416495533359938,0.002109768291990326,-0.0046112981986580264,0.0033138355468141706,0.010027793732017964,0.003928438401861095,2.662667829282412,0.019535120282515285
-89.12378303198888,,,-0.004597264309014095,0.00313877594030003,,,,
-89.09248956884562,,,,,,,,
-89.06119610570236,,,,,,,,
-89.02990264255911,,,0.0010080099576782015,0.0032583661638827684,,,,
-88.99860917941585,,,0.0015452514886676236,0.002927954699520056,,,,
-88.9673157162726,,,-0.0001190718008523409,0.002638147327342764,,,,
-88.93602225312935,,,,,,,,
-88.9047287899861,,,,,,,,
-88.87343532684284,,,,,,,,
-88.84214186369958,,,-0.005425882577565447,0.0030543354176967154,,,,
-88.81084840055632,0.0015623417036701975,0.003022298877193062,-0.004323183680110191,0.002815849928727718,0.0058855253837803885,0.0041307749060192495,1.3287145891445042,0.2067943647357982
-88.77955493741307,0.0010918155564489283,0.003078831849199788,-0.0030130803026743136,0.0022613715454354475,0.004104895859123242,0.003820079426157536,0.9871757033922044,0.3415746029071093
-88.74826147426982,0.003046847003420764,0.0029278061685270806,-0.0009256590555759789,0.0020590544728272954,0.003972506058996743,0.003579351097969479,1.0350765678757672,0.3195047788615999
-88.71696801112657,0.00624441687776863,0.0028280225926903702,0.000803717572449634,0.002381689908202714,0.005440699305318996,0.0036973177579972508,1.4760325101592222,0.16374297238442317
-88.68567454798331,0.007479255288472202,0.0030830704426346714,0.001458348760463903,0.0028217457222189496,0.006020906528008299,0.0041794224810502816,1.483582278967812,0.16175566793086466
-88.65438108484005,,,0.0011014632645501888,0.0031473657244196177,,,,
-88.6230876216968,0.0050897434645614595,0.0027864039775994673,0.00039311710880120476,0.0032402470458639423,0.004696626355760254,0.004273552157703488,1.0540374577607678,0.3110627659755426
-88.59179415855354,,,0.00011793982135071704,0.003132775847961648,,,,
-88.5605006954103,,,0.0003617408025499872,0.002947446355221475,,,,
-88.52920723226704,,,0.0008910072982959591,0.002943834764194623,,,,
-88.49791376912378,,,0.0010546328639734258,0.0030499935442499337,,,,
-88.46662030598053,0.008439978433089591,0.002356993055681204,0.0006645589872761725,0.002866193504220275,0.007775419445813419,0.003710859936478864,2.688623899997141,0.018592832846663257
-88.43532684283727,,,,,,,,
-88.40403337969401,,,,,,,,
-88.37273991655077,0.004272662297829096,0.004127155206606188,,,,,,
-88.34144645340751,,,,,,,,
-88.31015299026426,,,,,,,,
-88.278859527121,,,,,,,,
-88.24756606397774,,,,,,,,
-88.21627260083449,,,,,,,,
-88.18497913769124,,,-0.0004433906785168124,0.003740338424131704,,,,
-88.15368567454799,,,0.0004228292586455107,0.003878813751624497,,,,
-88.12239221140473,,,0.0013149587338006567,0.0036727050521466694,,,,
-88.09109874826147,,,0.0025062103746537473,0.003093045642047979,,,,
-88.05980528511822,,,0.0030124130437297774,0.0024659659516107573,,,,
-88.02851182197496,,,0.0022262095648272274,0.0023534565271409492,,,,
-87.99721835883172,,,,,,,,
-87.96592489568846,,,,,,,,
-87.9346314325452,,,,,,,,
-87.90333796940195,,,,,,,,
-87.87204450625869,5.163031863849243e-05,0.0027442610288583367,,,,,,
-87.84075104311543,0.0013962897308696846,0.00279644139223706,,,,,,
-87.80945757997219,,,-7.844789802405959e-05,0.00210601177521234,,,,
-87.77816411682893,,,-0.0012752962757826786,0.0023645141746091182,,,,
-87.74687065368568,-0.0010983879981283895,0.0015276527991876531,-0.0023397154421005493,0.002351792054150334,0.0012413274439721598,0.0028043981423525655,0.4008212460537482,0.6950615737528794
-87.71557719054242,-0.000561355283519618,0.001635698581651742,-0.0031685594477950025,0.0021075376540064385,0.0026072041642753846,0.00266781273950637,0.8415041732482881,0.41527734984700704
-87.68428372739916,0.000537652981826749,0.0019769126446497506,-0.0039806173853865435,0.002244766625720756,0.004518270367213292,0.002991180504169854,1.2396902546269049,0.2370026457625191
-87.6529902642559,0.0009873463110965893,0.0024968735855332817,-0.0043663163725942145,0.002608391475276248,0.005353662683690804,0.0036108286847242738,1.1942975577646238,0.25369829710501174
-87.62169680111266,0.00027291017862247246,0.002815604890654955,-0.004319128849777721,0.0025035282407754825,0.004592039028400193,0.0037676630094317727,0.9984329624227148,0.3362919511367276
-87.5904033379694,-0.0013169116298091736,0.002910025228313695,-0.004708239520568726,0.002128878700991205,0.003391327890759552,0.003605602772485645,0.7976422993708103,0.439405372925744
-87.55910987482615,-0.0029182242053254585,0.002739883543019834,-0.005807235117528733,0.002214316055806655,0.0028890109122032747,0.003522805334433633,0.7210521127794586,0.4836437246547506
-87.52781641168289,-0.003933245429920224,0.0025503314754127915,-0.0071476312379525715,0.0026902641899590888,0.003214385808032348,0.0037069815276390868,0.8081376383762632,0.4335512342695561
-87.49652294853963,-0.004206963874283325,0.0025438990956238618,-0.0074554167805665605,0.0031338175308488906,0.0032484529062832357,0.004036364072450816,0.8506406618402484,0.4103634940857708
