Time,Concentration_Mean,Concentration_SEM,Mind_Wandering_Mean,Mind_Wandering_SEM,Difference_Mean,Difference_SEM,t_value,p_value
-90.0,,,,,,,,
-89.96870653685674,,,,,,,,
-89.93741307371349,,,,,,,,
-89.90611961057023,,,,,,,,
-89.87482614742699,,,,,,,,
-89.84353268428373,,,,,,,,
-89.81223922114047,,,,,,,,
-89.78094575799722,,,,,,,,
-89.74965229485396,,,,,,,,
-89.7183588317107,,,,,,,,
-89.68706536856746,,,,,,,,
-89.6557719054242,,,,,,,,
-89.62447844228095,,,,,,,,
-89.59318497913769,,,,,,,,
-89.56189151599443,,,,,,,,
-89.53059805285118,,,,,,,,
-89.49930458970793,,,-0.0012678968886260522,0.0030359882518167522,,,,
-89.46801112656468,,,-0.0014742112640946513,0.002991360672028113,,,,
-89.43671766342142,,,-0.0016999356220889332,0.0029246449889640358,,,,
-89.40542420027816,,,,,,,,
-89.3741307371349,,,,,,,,
-89.34283727399165,,,,,,,,
-89.3115438108484,,,,,,,,
-89.28025034770515,,,-0.0025232794803392335,0.0031519810560584217,,,,
-89.24895688456189,,,-0.0017764240191388728,0.0033200881091349182,,,,
-89.21766342141864,0.0015218744444314653,0.002921237187636555,,,,,,
-89.18636995827538,0.0018573773395847103,0.002880230798388223,-0.0018991527851262885,0.004202979627101094,0.0037565301247109986,0.00509517096845738,0.7393131886400365,0.4728560479663604
-89.15507649513212,0.002395691448387166,0.0028270599728165654,,,,,,
-89.12378303198888,0.003163789665867389,0.0029812000425720854,-0.0018794747218662858,0.004119180177515973,0.0050432643877336755,0.005084800785544339,0.9761160030199842,0.34682213934260553
-89.09248956884562,,,-0.0019348072319667487,0.0038566657869678962,,,,
-89.06119610570236,,,-0.002519057834128255,0.0037449057897496357,,,,
-89.02990264255911,0.003154372979497652,0.0026301223578805944,,,,,,
-88.99860917941585,0.003059137038587616,0.0027363179362450787,,,,,,
-88.9673157162726,0.002790196376016863,0.0030456439018456713,,,,,,
-88.93602225312935,0.002280861152144455,0.003376680828073737,,,,,,
-88.9047287899861,,,,,,,,
-88.87343532684284,,,,,,,,
-88.84214186369958,,,-0.004204201563847845,0.0022711130676362776,,,,
-88.81084840055632,,,-0.0034897080461129943,0.002102654475206118,,,,
-88.77955493741307,,,-0.0033471327279004435,0.0020371871329456326,,,,
-88.74826147426982,,,-0.0031234528023006483,0.0021055761693941017,,,,
-88.71696801112657,-0.0007543478498870164,0.0037526496964334906,,,,,,
-88.68567454798331,-0.0006236633872002485,0.004055514620202983,,,,,,
-88.65438108484005,7.565634877802813e-05,0.004280836878631358,,,,,,
-88.6230876216968,0.0013751202791083838,0.004178400484577531,,,,,,
-88.59179415855354,0.002715138164664148,0.0038517003654125717,,,,,,
-88.5605006954103,,,,,,,,
-88.52920723226704,,,,,,,,
-88.49791376912378,,,,,,,,
-88.46662030598053,,,,,,,,
-88.43532684283727,,,,,,,,
-88.40403337969401,,,,,,,,
-88.37273991655077,,,,,,,,
-88.34144645340751,,,,,,,,
-88.31015299026426,,,0.0006217860755194362,0.0024757322711928364,,,,
-88.278859527121,,,,,,,,
-88.24756606397774,,,,,,,,
-88.21627260083449,,,,,,,,
-88.18497913769124,,,,,,,,
-88.15368567454799,0.00011264883062237635,0.002990744198961609,,,,,,
-88.12239221140473,-0.0012360182895837482,0.002836108926016851,,,,,,
-88.09109874826147,-0.0017236253289334752,0.002667532177904926,0.0020247226914058302,0.004495198806964957,-0.003748348020339305,0.005227096730910704,-0.8649836976753197,0.40272771274502106
-88.05980528511822,-0.001192838709365528,0.0024657303943060125,0.0020057668723922014,0.004723641571128027,-0.0031986055817577294,0.005328472207855957,-0.7244788346580258,0.48160806824135505
-88.02851182197496,-0.0003812411254296106,0.002425048524333084,0.001124081590088584,0.004541360300834649,-0.0015053227155181945,0.005148282599796465,-0.34296376394321393,0.7371081455794048
-87.99721835883172,2.4772449308298442e-05,0.0024700947888658224,-0.00029340250609428525,0.00410868921282141,0.0003181749554025837,0.004794027045557535,0.0781619530249497,0.9388894938280279
-87.96592489568846,0.0003835061570292929,0.0023370744102809275,,,,,,
-87.9346314325452,0.0011599423765642233,0.002281180450917233,,,,,,
-87.90333796940195,0.0021900740218127835,0.0025283857193026966,,,,,,
-87.87204450625869,0.002968100936326571,0.002972098383816227,,,,,,
-87.84075104311543,,,,,,,,
-87.80945757997219,,,,,,,,
-87.77816411682893,,,0.0021853457624082394,0.0037951398653300523,,,,
-87.74687065368568,,,0.0024072057768717704,0.003474376677692921,,,,
-87.71557719054242,,,,,,,,
-87.68428372739916,,,0.0003445225652349958,0.0027062138056161466,,,,
-87.6529902642559,,,-0.0017386399856446039,0.0026500822338745107,,,,
-87.62169680111266,,,,,,,,
-87.5904033379694,,,-0.002510318078112535,0.0028355515642091915,,,,
-87.55910987482615,,,-0.0011497840654799956,0.0030413005365265942,,,,
-87.52781641168289,,,,,,,,
-87.49652294853963,,,,,,,,
-87.46522948539638,,,,,,,,
-87.43393602225314,,,,,,,,
-87.40264255910988,,,,,,,,
-87.37134909596662,,,,,,,,
-87.34005563282336,,,,,,,,
-87.30876216968011,,,,,,,,
-87.27746870653685,,,,,,,,
-87.24617524339361,,,,,,,,
-87.21488178025035,0.0003328932197457001,0.0036412314335138377,0.001536583132996702,0.0035054601312449157,-0.001203689913251002,0.005054385925526153,-0.22837881129850868,0.8229048707374719
-87.1835883171071,-0.00034514178975088565,0.0033737018260222885,,,,,,
-87.15229485396384,-0.0006290934137993057,0.0028292816090341342,,,,,,
-87.12100139082058,,,,,,,,
-87.08970792767732,,,,,,,,
-87.05841446453408,,,,,,,,
-87.02712100139082,,,-0.0007620512583544987,0.003688719681519174,,,,
-86.99582753824757,,,-0.0007368809619144768,0.0035201331732948754,,,,
-86.96453407510431,,,-0.001607328369921214,0.0033101590299316657,,,,
-86.93324061196105,,,-0.0025917555276191695,0.003016930466654434,,,,
-86.9019471488178,,,-0.0030627478298937308,0.0027917708131644553,,,,
-86.87065368567455,0.00013074903905162992,0.0023777527660149766,,,,,,
-86.8393602225313,,,,,,,,
-86.80806675938804,,,,,,,,
-86.77677329624478,,,,,,,,
-86.74547983310153,0.0005182104252049069,0.0021100249371836847,,,,,,
-86.71418636995827,0.00017293172530800035,0.002185297419282488,,,,,,
-86.68289290681503,0.0006485851873542131,0.002473272311583125,,,,,,
-86.65159944367177,0.0018412440520631501,0.002806867699778711,,,,,,
-86.62030598052851,0.0027538159272718424,0.0030409287240769057,,,,,,
