1.500000000000000000e+00,1.924672167609438045e-01,3.020585282897705892e-01,5.075125835787968054e-01,7.321618148603771525e-02,1.743368372379894837e-01,3.716573458716824208e-01,5.463354471367363185e-01,1.714817713134005606e-01,3.027024092872321881e-01,3.543098172089080844e-01,8.115438247780715209e-02,1.669218876478146818e-01,2.455717144182293921e-01,2.478972938507200963e-01,4.513540068482280176e-01,3.254897954701000407e-01,2.011049415778991545e-01,3.660393400998802615e-01,3.264260055219515566e-01,3.807350728108274684e-01,4.571348663901325104e-01,1.688407227244534681e-01,9.701017734368880263e-02,2.134179961977306361e-01,1.337498471586947013e-01,1.636703154014310380e-01,1.995067698243577770e-01,3.292128018279537049e-01,1.146799590420246873e-01,2.283370805444278062e-01,2.713228676629025338e-01,1.382155638258922292e-01,2.681499103198436429e-01,1.656817183330150933e-01,1.812464313881269884e-01,3.125037266146134529e-01,2.342353167479896067e-02,1.956459288657757534e-01,1.508831142359212674e-01,2.298337592988189126e-01,2.477159312652659207e-01,1.244642370164153744e-01,1.653405235376045335e-01,1.337132078737163221e-01,2.261512229762663306e-01,2.903174655800130899e-01,1.236181873458180591e-01,2.441076340617653884e-01,3.662899682936984203e-01,2.617102369762321912e-01,2.606666264706798963e-01,1.609481736963834786e-01,1.313501978444769069e-01,1.927640681334024664e-01,2.439825834107827163e-01,3.715813283160316477e-02,9.952863292123324823e-02,5.703342059421987603e-02,1.248710392383805684e-01,2.334753580014599650e-01,2.700426899976169914e-01,3.146436831256109179e-01,9.800915246967115135e-02,3.005979515627063003e-01,3.055478687477202193e-01,1.565935214415771215e-01,1.474975780297767269e-01
1.924672167609438045e-01,1.500000000000000000e+00,3.802973592963486693e-01,9.502049853367154630e-02,3.122605244545907377e-01,4.696766549904830557e-01,5.733452744661879930e-01,1.854109605672096817e-01,4.506018400940126623e-01,3.475258977961244167e-01,9.026992743207101766e-02,2.722219512407648701e-01,2.334611154002501632e-01,1.060132538973796446e-01,4.188065302069661766e-01,3.723740762155569595e-01,1.588587194018769577e-01,2.066176753160331447e-01,4.481607493455581626e-01,3.914169597512104359e-01,2.730079858222632661e-01,4.182958034822993887e-01,2.556221878594916452e-01,1.970596512124581923e-01,1.499729223605621997e-01,2.456583875743210688e-01,1.314486137562630996e-01,2.210836248827550143e-01,1.564483929460850353e-01,1.792332026457076899e-01,1.197766972157485177e-01,1.694865108551352750e-01,1.879199402297113686e-01,3.464503976619081049e-01,1.413880680971900117e-01,1.106881344611657519e-01,2.439530332782729738e-01,3.248986987296380580e-01,2.573117913517741773e-01,3.855155091096863496e-01,3.877518729542677733e-01,1.879382204363631570e-01,6.805863928572098223e-03,5.346679880546972158e-02,3.733962933767420722e-01,1.975789947919455447e-01,1.490019435842409312e-01,8.200767336329894963e-02,2.468209689054754186e-01,2.285811901768468601e-01,1.011291073359294190e-01,2.827384821837694018e-01,2.767356381300887236e-01,2.824514685589355478e-01,2.937985404953370461e-01,1.560124761789050685e-01,8.021778984100044751e-02,2.042431872531206838e-01,2.268666847697490829e-01,1.808698284895791930e-01,2.324843760805716253e-01,9.987682788332077899e-02,1.961926707039710616e-01,1.369233579727924255e-01,2.007649572370075464e-01,1.874168133941371550e-01,2.778438286795450324e-02,2.403954644904759685e-01
3.020585282897705892e-01,3.802973592963486693e-01,1.500000000000000000e+00,3.884609357895579818e-01,2.754490031580790199e-01,3.791400680064674344e-01,3.962031220109023533e-01,8.440444154334694749e-02,5.381623281665561809e-01,2.037329048101136908e-01,3.946407562777951572e-01,3.873058994747988759e-01,2.753620908171832138e-01,2.148411597369135895e-01,3.378664397270203512e-01,2.045897183135297892e-01,2.218181742201114082e-01,3.313787680065256591e-01,4.360478285511833474e-01,1.165772350321234718e-01,3.971247210829865759e-01,3.934482222093765857e-01,2.435986359808000046e-01,2.463624512294196323e-01,4.972489406680971613e-02,1.716253829173312317e-01,1.142020444454675820e-01,2.167358052728637907e-01,1.591550655543789994e-01,1.658497074076631106e-01,1.846513751612536280e-01,1.148400774133564589e-01,2.245905747761267335e-01,2.944216747845493920e-01,7.573709327617092479e-02,1.207833077822202256e-01,1.090330646730345160e-01,1.957439435076251399e-01,2.550364217763977370e-01,1.815680036277022291e-01,1.470994178611529091e-01,6.088222216918458274e-02,7.501045218462748521e-02,3.411085050735991331e-01,1.919696050402112109e-01,2.185217261785789011e-01,1.604961364487904607e-01,1.246339565390720827e-01,2.240866168837849226e-01,2.905126473594749070e-01,2.221299487332019651e-01,2.097224814715054619e-01,3.358653437449783397e-01,1.544201463096074312e-01,9.116562232664350562e-02,2.026494482423232824e-01,2.919232369818887118e-01,3.376360107274405387e-01,2.564716449215364014e-01,2.565802521353320875e-01,2.464001744901331004e-01,2.935112516084710244e-01,1.301147135422553447e-01,9.804255388421588557e-02,9.089574378419072731e-02,1.423654919631389959e-01,1.978894710882918018e-01,2.426972827358671314e-01
5.075125835787968054e-01,9.502049853367154630e-02,3.884609357895579818e-01,1.500000000000000000e+00,2.979243623205098113e-02,2.990298294697019132e-01,4.613061737176489263e-01,4.515949290069273259e-01,2.746839326177886731e-01,4.220303453380624958e-01,3.013237407454704142e-01,2.549448482407361549e-01,5.220949893056849866e-01,2.123881418863697856e-01,1.911080901830684020e-01,1.134230391631464163e-01,1.380208616300367952e-01,4.038038757477144802e-01,1.565310372687547524e-01,3.013471083308145726e-01,4.280797091481219341e-01,4.168685811580398193e-01,2.858161276850439969e-01,1.939303224014966021e-01,2.304854842348117994e-01,3.659188617242040142e-01,8.223169542575359259e-02,2.097551053415934730e-01,2.266326173240288955e-01,4.124405306543199590e-02,3.173580374582081198e-01,1.259976450814805360e-01,8.708666247221970302e-02,2.017700475488644063e-01,1.013223976972330576e-01,9.653466667448847016e-02,1.302714148024375351e-01,2.840609257545617661e-01,2.697820952929742555e-01,2.779037598635917261e-01,2.238268895583339080e-01,1.414012739006995645e-01,3.134513287138528947e-01,2.719181126490024525e-01,1.529455026369281878e-01,2.029678066501583167e-01,1.716091030188058308e-01,2.937986699235781152e-01,2.629841996480259958e-01,2.730983994319188812e-01,2.105945250025972049e-01,9.782385331961361563e-02,2.723990843762691405e-01,2.321917414088346676e-01,2.414885297572574308e-01,2.328821864284476573e-01,2.340542400282984159e-01,3.241023347798704934e-01,6.286804079346564045e-02,2.807698659948438258e-01,2.340991498567975559e-01,2.360735504377253491e-01,8.038874200440114526e-02,2.285690183370659989e-01,2.028859060974733952e-01,2.072989091649952431e-01,3.306630258096933117e-01,3.334134686035310491e-01
7.321618148603771525e-02,3.122605244545907377e-01,2.754490031580790199e-01,2.979243623205098113e-02,1.500000000000000000e+00,2.689691935340932649e-01,1.778525745152934046e-01,4.707314264484112054e-01,4.116235133740056007e-01,1.546081351872468923e-01,3.670316960582237775e-01,1.994670586640311383e-01,3.317086857655973664e-01,3.750867205637783419e-01,2.740572694366685269e-01,4.686115164137668043e-01,4.277961588309107110e-01,2.098879332087395799e-01,7.226716285278295127e-02,7.673086748695422121e-02,1.609309339524792881e-01,3.702244516461445367e-01,1.814002642551689748e-01,2.869357487278850205e-01,1.074241848396687848e-01,9.562570419898162866e-02,1.579675676327799150e-01,9.859236531155873839e-02,2.017224159380108517e-01,2.870514613103938295e-01,1.883165140085751033e-01,2.017171747312260788e-01,1.675443317103000318e-01,2.259442160759383977e-01,1.955803183826378133e-01,2.171740679951845443e-01,3.533725395004129188e-01,1.008850061958450062e-01,1.967694794831602312e-01,1.987141133266615012e-01,2.862531951643205730e-01,2.431551649921192548e-01,2.054012438542133223e-01,2.658180990342927097e-01,2.280116421474419064e-01,2.392618114304850552e-01,1.212386263030513500e-01,1.105883124918728144e-01,1.533451733779551129e-01,1.391401827594240803e-01,1.519411180178823761e-01,2.318652590941778502e-01,1.487480883223507022e-01,2.647601055449874119e-01,1.576525153411349189e-01,2.266617381332063641e-01,5.100590228543670779e-02,1.499452966991803027e-01,2.809371196612646671e-01,3.492846448391712655e-01,3.660495450883983759e-01,8.138538219381105665e-02,1.195197644086889999e-01,2.173098882875374172e-01,1.609472788713248170e-01,1.697872267423711778e-01,3.068908405072448553e-01,1.979302297898171137e-01
1.743368372379894837e-01,4.696766549904830557e-01,3.791400680064674344e-01,2.990298294697019132e-01,2.689691935340932649e-01,1.500000000000000000e+00,4.990135421802858184e-01,4.389081377420405161e-01,3.227116938942708457e-01,3.629170253172391281e-01,3.413120135740926875e-01,1.054783331291961057e-01,4.454106385012970848e-02,2.388172123822682458e-01,7.445090674771717709e-02,1.143373357798598000e-01,3.105638463389363557e-01,2.831666740351796441e-01,4.389340559278175902e-01,2.184790675604353916e-01,9.042237020675031323e-02,3.408242403038349577e-01,2.664462897322509849e-01,3.003857998806873653e-01,1.573443261919470759e-01,1.550346523326433801e-01,2.106677826980441481e-01,1.092540692352869935e-01,3.589532794543488503e-01,1.892074999096298171e-01,1.995044064316214838e-01,2.429712004096121203e-01,3.033716849350667211e-01,1.304830202139722339e-01,2.269043834336613163e-01,1.413090458502718749e-01,2.215124109853697509e-01,2.225645650293093802e-01,1.202720205811410870e-01,1.430838669612280178e-01,3.140851970222009459e-01,1.996220254367443991e-01,9.849659650330838678e-02,2.083449427547385546e-01,1.473933023798436881e-01,3.058635672912985992e-01,8.187358409174791407e-02,3.150702550560419146e-01,1.546856307869756142e-01,2.714016354681818566e-01,1.643670169310011420e-01,1.714558923796289380e-01,1.419739985626397027e-01,2.081720528056053843e-01,2.772096056163478872e-01,4.114447451163490144e-02,2.747633351622834619e-01,1.240509948287745745e-01,1.655160115314574798e-01,2.645456725879022919e-01,2.086872799334341944e-01,2.039717909144599939e-01,2.185242926840046673e-01,2.816665272909342210e-01,2.569420371446655138e-01,3.048748919341900954e-01,2.146525585572172656e-01,1.919699096828372809e-01
3.716573458716824208e-01,5.733452744661879930e-01,3.962031220109023533e-01,4.613061737176489263e-01,1.778525745152934046e-01,4.990135421802858184e-01,1.500000000000000000e+00,2.992677491842934967e-01,3.420423332943692829e-01,2.282723212449639383e-01,3.780133096653296998e-01,3.477305105163152055e-01,3.594816412936340244e-01,3.097229133251183653e-01,4.276330092951405870e-01,5.106967764821320754e-01,3.971038539652123056e-01,8.259496980934691313e-02,2.649921082717058285e-01,7.945787303914476907e-02,2.909678744747594692e-01,3.293663102414031707e-01,1.826322601278416724e-01,2.048670521005869771e-01,1.750099222382705266e-01,2.342662581279381928e-01,3.419399417278128767e-02,3.177869457826171251e-01,5.458731618754660009e-02,1.553232677164754494e-01,2.725505197614127573e-01,2.221455229680480981e-01,8.121979495569942031e-02,2.585533261103559188e-01,1.439912111022838559e-01,2.707484298642363063e-01,2.636756261719407357e-01,2.643619508253010064e-01,2.370597046007798525e-01,3.017978288987969160e-01,1.454047386040406287e-01,3.133565489309464436e-01,3.807483646918537190e-02,3.425657535746291504e-01,1.451296484583565194e-01,1.519200980774658705e-01,1.780214654554815312e-01,2.047039847972456361e-01,2.820905221146712272e-01,1.345623387851833386e-01,4.819075381286808124e-02,1.505901644680334439e-01,1.824186869563245439e-01,1.833132406429271444e-01,3.434289857573443738e-01,1.610516351110050093e-01,1.659583637843939918e-01,1.197474673708315285e-01,1.914629273009816890e-01,1.669628709254548371e-01,1.721122102676655441e-01,3.589472575261298815e-01,1.047310190955362541e-01,2.232347262198550869e-02,2.665451904547779804e-01,1.820788325183155809e-01,2.017145196358650638e-01,2.157420911731703084e-01
5.463354471367363185e-01,1.854109605672096817e-01,8.440444154334694749e-02,4.515949290069273259e-01,4.707314264484112054e-01,4.389081377420405161e-01,2.992677491842934967e-01,1.500000000000000000e+00,2.498538424589419327e-01,2.515719853454568833e-01,4.969773824934852202e-01,3.004542747360930410e-01,5.698005276851005052e-02,5.491311623334900194e-01,4.751688158700078657e-01,3.304756752200370684e-01,3.339074824491265470e-01,2.109740384668629676e-01,4.129406068613187819e-01,3.855245439981222488e-01,2.012523059873781439e-01,2.289350137662603812e-01,1.204606988259643713e-01,6.339844749083496656e-02,1.547691466612308719e-01,7.566303667780718833e-02,1.238658021377236351e-01,1.413061957923404388e-01,1.021982999790856522e-01,3.071378600707475592e-01,1.147820086922058808e-01,2.077222061060489122e-01,2.987661016527294322e-01,7.011379753268343062e-02,2.407852630318626508e-01,1.260148991896007653e-01,2.621702475929033049e-01,2.292270408706108820e-01,1.398605342095367576e-01,3.158473328148512227e-01,2.317407059274775305e-01,9.170458698600086889e-02,8.387948786552684721e-02,1.903003688029773766e-01,1.591679414434047368e-01,1.117952132199325210e-01,2.341645088181630308e-01,3.429202548178054144e-01,2.747757889439844670e-01,2.006269456607734925e-01,6.404189363171892968e-02,1.097819338767073022e-01,1.764021111866168057e-01,3.796765569031989584e-01,6.087041369372377109e-02,2.580856187469424690e-01,3.621037569706682391e-02,1.590459958482854652e-01,1.933487517334770422e-01,2.216666695918811936e-01,1.813308329434181465e-01,1.785396575328747903e-01,2.496885500636675803e-01,2.339950122007619648e-01,2.436505448978061594e-01,8.029359443756761694e-02,1.300424922872791544e-01,4.253106391767967620e-02
1.714817713134005606e-01,4.506018400940126623e-01,5.381623281665561809e-01,2.746839326177886731e-01,4.116235133740056007e-01,3.227116938942708457e-01,3.420423332943692829e-01,2.498538424589419327e-01,1.500000000000000000e+00,2.592114484682780939e-01,3.165338526605839808e-01,1.213490685835822702e-01,5.276126354278223296e-01,4.910565177653726243e-01,3.657303251832539903e-01,5.607244053855151011e-02,2.716291656910099217e-01,2.969389614549159395e-01,4.911779445179616510e-01,2.176278470960781308e-01,2.203518813041024371e-01,2.656328807784774093e-01,2.765197759905256847e-01,7.555068331348557820e-03,1.477423856414386005e-01,2.079998350958132680e-01,5.104705159094120870e-02,2.153731968658371687e-01,3.751710751383148246e-01,2.067916608036750870e-01,9.406112892046999963e-02,1.973280811491759934e-01,2.670742056895339944e-01,2.316991139777606068e-01,7.520174090906206477e-02,2.382139027307737800e-01,9.382544350042612558e-02,2.224364932316769128e-02,2.093992072822817296e-01,3.046028042544002279e-01,1.159554435494963009e-01,1.038298066581327672e-01,3.272562905541376299e-01,3.737883256674203736e-01,8.281747528953256610e-02,2.857208612359082855e-01,1.729610601571015815e-01,8.610128823069797266e-02,2.889393263436924042e-01,3.444179975537018379e-01,1.781551790381705191e-01,3.458492217037287819e-01,9.909787621850026096e-02,2.247729018639966769e-01,2.424741522637359481e-01,2.808230603820577320e-01,1.954007170581056885e-01,1.173404032031393762e-01,2.096500042657155893e-01,1.917655479312120603e-01,2.618153122939445576e-01,1.521062369602393938e-01,1.794725184193000089e-01,3.164724047345554570e-01,1.594552759409163523e-01,1.843792150832424259e-01,2.074398047831806091e-01,3.081454492011618251e-01
3.027024092872321881e-01,3.475258977961244167e-01,2.037329048101136908e-01,4.220303453380624958e-01,1.546081351872468923e-01,3.629170253172391281e-01,2.282723212449639383e-01,2.515719853454568833e-01,2.592114484682780939e-01,1.500000000000000000e+00,3.433625519160899975e-01,4.222937943002987859e-01,1.158537690029585454e-01,1.663676093836731484e-01,3.159873866128696807e-01,2.510509288591581400e-01,3.056198634703768402e-01,3.082443170020416345e-01,1.062394601342002143e-01,3.757880550586457091e-01,1.650140417434355911e-01,1.304254770272412489e-01,3.388230672945662381e-01,3.448374178255555478e-01,2.476638940259351385e-01,1.931701273335666436e-01,3.248961175744106145e-01,1.836471677098569510e-01,2.902746251309107905e-01,2.348456121270997288e-01,2.037156629589129131e-01,2.719230850151360679e-01,1.687922389524241784e-01,1.498610375836940400e-01,1.763889018194763070e-01,2.909447881803087776e-01,2.283888324661700331e-01,1.620994334669135783e-01,3.535717930773751849e-01,8.185870739119348316e-02,1.474642857630990289e-01,1.354723105366933689e-01,1.424406012497885232e-01,1.328116805092627306e-01,2.065613004773263761e-01,3.141242003730536081e-01,1.337019609674428011e-01,2.647699362489208674e-01,1.480239587539270152e-01,2.338289477425518625e-01,1.439156327385601730e-01,3.102565177163705279e-01,2.337138394716944678e-01,2.371464861715337769e-01,1.923791419387073098e-01,2.052046741508823380e-01,3.690114853081321034e-01,2.733512659575219050e-01,2.487214195187925081e-01,2.401827350095929459e-01,9.934205244383552402e-02,2.878880708359115581e-01,2.386054854180639229e-01,1.969750877893908791e-01,1.665933905492111844e-01,2.321664212085441659e-01,1.757351938332720187e-01,1.512673541207372185e-01
